user_id,signup_date,user_tier,org_size
user_4295,2025-01-30,free,medium
user_4296,2025-01-24,free,small
user_4297,2025-02-18,free,small
user_4298,2025-01-07,free,small
user_4299,2025-02-10,free,medium
user_4300,2025-01-04,free,small
user_4301,2025-02-13,free,large
user_4302,2025-01-11,free,small
user_4303,2025-03-01,free,medium
user_4304,2025-01-18,free,small
user_4305,2025-01-10,free,medium
user_4306,2025-01-14,free,large
user_4307,2025-01-30,free,small
user_4308,2025-01-13,free,small
user_4309,2025-01-23,free,small
user_4310,2025-02-20,free,small
user_4311,2025-01-03,free,medium
user_4312,2025-02-01,premium,small
user_4313,2025-01-06,free,small
user_4314,2025-02-01,free,small
user_4315,2025-01-09,free,small
user_4316,2025-02-18,premium,medium
user_4317,2025-02-28,premium,small
user_4318,2025-01-11,free,small
user_4319,2025-02-01,free,small
user_4320,2025-01-11,premium,large
user_4321,2025-01-05,free,small
user_4322,2025-02-05,free,small
user_4323,2025-01-05,free,small
user_4324,2025-01-30,free,small
user_4325,2025-02-07,free,small
user_4326,2025-02-24,free,small
user_4327,2025-01-17,free,medium
user_4328,2025-02-25,premium,medium
user_4329,2025-02-05,free,small
user_4330,2025-01-06,free,small
user_4331,2025-01-12,free,small
user_4332,2025-02-09,premium,small
user_4333,2025-02-27,premium,medium
user_4334,2025-01-05,free,medium
user_4335,2025-01-15,free,medium
user_4336,2025-02-01,free,medium
user_4337,2025-02-06,free,small
user_4338,2025-01-19,premium,small
user_4339,2025-01-19,free,small
user_4340,2025-01-15,free,medium
user_4341,2025-01-03,premium,small
user_4342,2025-02-27,free,large
user_4343,2025-01-15,free,medium
user_4344,2025-02-21,free,medium
user_4345,2025-01-13,premium,medium
user_4346,2025-01-31,free,small
user_4347,2025-01-03,free,small
user_4348,2025-01-01,free,small
user_4349,2025-01-07,free,small
user_4350,2025-02-08,free,small
user_4351,2025-01-12,free,large
user_4352,2025-01-22,free,small
user_4353,2025-02-13,free,small
user_4354,2025-02-21,free,small
user_4355,2025-02-10,free,medium
user_4356,2025-02-13,free,medium
user_4357,2025-02-01,free,small
user_4358,2025-01-29,free,medium
user_4359,2025-02-17,premium,small
user_4360,2025-02-05,free,small
user_4361,2025-02-03,free,medium
user_4362,2025-01-17,free,medium
user_4363,2025-01-15,free,small
user_4364,2025-01-25,free,small
user_4365,2025-01-02,free,small
user_4366,2025-01-04,premium,large
user_4367,2025-02-03,free,small
user_4368,2025-02-05,free,medium
user_4369,2025-01-13,premium,large
user_4370,2025-01-13,free,small
user_4371,2025-02-14,free,small
user_4372,2025-02-09,free,small
user_4373,2025-01-23,free,large
user_4374,2025-02-10,free,small
user_4375,2025-01-15,free,small
user_4376,2025-02-21,free,small
user_4377,2025-02-20,premium,small
user_4378,2025-01-20,free,small
user_4379,2025-01-31,free,small
user_4380,2025-01-03,free,small
user_4381,2025-02-19,free,medium
user_4382,2025-01-10,premium,large
user_4383,2025-01-12,free,medium
user_4384,2025-02-13,free,large
user_4385,2025-02-14,free,medium
user_4386,2025-02-16,free,medium
user_4387,2025-02-20,free,medium
user_4388,2025-01-06,free,large
user_4389,2025-01-14,premium,medium
user_4390,2025-02-25,free,large
user_4391,2025-01-06,free,small
user_4392,2025-01-02,free,medium
user_4393,2025-02-01,premium,medium
user_4394,2025-01-23,free,small
user_4395,2025-01-14,free,medium
user_4396,2025-02-03,free,small
user_4397,2025-01-31,premium,small
user_4398,2025-01-20,free,small
user_4399,2025-01-19,premium,small
user_4400,2025-01-11,free,small
user_4401,2025-01-04,free,small
user_4402,2025-01-15,premium,small
user_4403,2025-01-10,free,small
user_4404,2025-01-17,free,small
user_4405,2025-02-27,premium,medium
user_4406,2025-02-24,free,small
user_4407,2025-02-11,free,medium
user_4408,2025-02-23,free,small
user_4409,2025-01-14,free,large
user_4410,2025-02-22,free,small
user_4411,2025-01-24,premium,small
user_4412,2025-01-30,premium,medium
user_4413,2025-02-27,free,small
user_4414,2025-02-17,free,medium
user_4415,2025-01-28,free,medium
user_4416,2025-01-11,free,small
user_4417,2025-01-18,free,small
user_4418,2025-01-30,free,large
user_4419,2025-01-05,premium,medium
user_4420,2025-01-25,free,large
user_4421,2025-02-23,free,medium
user_4422,2025-02-03,free,medium
user_4423,2025-02-14,free,small
user_4424,2025-01-21,free,large
user_4425,2025-01-03,free,small
user_4426,2025-01-26,free,medium
user_4427,2025-02-24,free,medium
user_4428,2025-01-19,free,medium
user_4429,2025-02-01,free,medium
user_4430,2025-02-08,premium,small
user_4431,2025-02-20,free,small
user_4432,2025-01-11,free,medium
user_4433,2025-01-06,free,medium
user_4434,2025-01-28,free,medium
user_4435,2025-01-13,free,small
user_4436,2025-01-21,free,small
user_4437,2025-02-07,free,medium
user_4438,2025-02-22,free,small
user_4439,2025-01-30,free,small
user_4440,2025-02-28,premium,small
user_4441,2025-02-20,premium,small
user_4442,2025-02-28,free,medium
user_4443,2025-02-24,free,small
user_4444,2025-02-06,premium,small
user_4445,2025-02-16,free,medium
user_4446,2025-01-07,free,small
user_4447,2025-02-14,free,small
user_4448,2025-01-28,premium,medium
user_4449,2025-02-15,free,medium
user_4450,2025-02-01,free,medium
user_4451,2025-01-26,free,medium
user_4452,2025-02-19,free,medium
user_4453,2025-01-22,premium,small
user_4454,2025-02-22,free,small
user_4455,2025-02-10,premium,small
user_4456,2025-02-23,free,small
user_4457,2025-02-01,free,medium
user_4458,2025-02-20,free,small
user_4459,2025-02-11,premium,large
user_4460,2025-02-15,free,small
user_4461,2025-01-31,free,small
user_4462,2025-01-27,premium,medium
user_4463,2025-02-18,free,small
user_4464,2025-01-27,premium,medium
user_4465,2025-02-19,free,medium
user_4466,2025-02-10,premium,small
user_4467,2025-02-24,free,medium
user_4468,2025-01-14,free,medium
user_4469,2025-02-17,premium,medium
user_4470,2025-01-17,free,small
user_4471,2025-02-03,free,medium
user_4472,2025-01-27,premium,medium
user_4473,2025-01-12,free,medium
user_4474,2025-01-20,free,small
user_4475,2025-01-12,free,small
user_4476,2025-02-23,free,small
user_4477,2025-01-04,free,small
user_4478,2025-01-08,free,small
user_4479,2025-01-27,premium,medium
user_4480,2025-01-30,free,small
user_4481,2025-01-04,free,small
user_4482,2025-01-15,premium,small
user_4483,2025-01-14,premium,small
user_4484,2025-01-26,free,small
user_4485,2025-01-10,free,small
user_4486,2025-01-12,free,small
user_4487,2025-02-04,free,small
user_4488,2025-02-13,free,small
user_4489,2025-01-10,free,medium
user_4490,2025-02-22,free,small
user_4491,2025-01-25,premium,large
user_4492,2025-01-02,free,small
user_4493,2025-01-31,premium,small
user_4494,2025-01-23,free,medium
user_4495,2025-01-03,free,small
user_4496,2025-02-09,free,small
user_4497,2025-01-18,premium,small
user_4498,2025-01-15,free,small
user_4499,2025-01-09,free,small
user_4500,2025-01-26,free,small
user_4501,2025-02-10,free,small
user_4502,2025-01-27,premium,small
user_4503,2025-02-27,free,small
user_4504,2025-01-21,free,large
user_4505,2025-02-21,free,small
user_4506,2025-02-09,free,medium
user_4507,2025-01-04,free,small
user_4508,2025-03-01,free,large
user_4509,2025-01-18,premium,medium
user_4510,2025-01-15,free,small
user_4511,2025-02-23,free,small
user_4512,2025-02-20,free,large
user_4513,2025-01-17,free,medium
user_4514,2025-02-14,free,medium
user_4515,2025-01-15,premium,small
user_4516,2025-02-01,free,small
user_4517,2025-02-21,premium,small
user_4518,2025-01-20,free,small
user_4519,2025-01-13,premium,small
user_4520,2025-01-28,free,small
user_4521,2025-01-28,free,small
user_4522,2025-01-23,free,medium
user_4523,2025-01-06,premium,small
user_4524,2025-01-03,free,medium
user_4525,2025-03-01,free,small
user_4526,2025-02-14,premium,medium
user_4527,2025-01-13,premium,medium
user_4528,2025-01-28,free,small
user_4529,2025-02-25,free,small
user_4530,2025-02-21,free,small
user_4531,2025-01-20,free,large
user_4532,2025-01-23,premium,medium
user_4533,2025-02-12,free,small
user_4534,2025-02-20,free,small
user_4535,2025-01-21,free,medium
user_4536,2025-03-01,free,medium
user_4537,2025-01-22,premium,medium
user_4538,2025-02-02,free,small
user_4539,2025-01-23,free,small
user_4540,2025-02-07,free,small
user_4541,2025-02-15,free,small
user_4542,2025-02-05,free,large
user_4543,2025-02-27,free,small
user_4544,2025-02-17,premium,medium
user_4545,2025-01-18,free,small
user_4546,2025-02-25,free,large
user_4547,2025-01-17,premium,small
user_4548,2025-01-08,free,small
user_4549,2025-02-20,premium,large
user_4550,2025-02-19,free,medium
user_4551,2025-02-24,premium,small
user_4552,2025-01-10,free,small
user_4553,2025-02-21,free,small
user_4554,2025-01-19,free,medium
user_4555,2025-02-08,free,medium
user_4556,2025-02-14,free,medium
user_4557,2025-01-09,free,medium
user_4558,2025-02-22,free,small
user_4559,2025-01-21,free,small
user_4560,2025-02-27,free,small
user_4561,2025-02-12,free,small
user_4562,2025-02-13,free,medium
user_4563,2025-02-15,free,small
user_4564,2025-02-25,free,small
user_4565,2025-01-30,free,medium
user_4566,2025-02-19,free,small
user_4567,2025-02-04,free,small
user_4568,2025-01-07,free,medium
user_4569,2025-02-19,free,small
user_4570,2025-02-05,free,small
user_4571,2025-02-22,premium,small
user_4572,2025-02-18,premium,medium
user_4573,2025-01-11,free,small
user_4574,2025-01-15,free,large
user_4575,2025-02-16,premium,large
user_4576,2025-02-03,free,medium
user_4577,2025-01-09,free,small
user_4578,2025-01-03,free,medium
user_4579,2025-01-28,free,small
user_4580,2025-01-25,free,small
user_4581,2025-02-08,free,small
user_4582,2025-02-19,free,small
user_4583,2025-02-02,free,small
user_4584,2025-01-31,free,small
user_4585,2025-01-10,free,small
user_4586,2025-02-05,free,small
user_4587,2025-01-08,premium,medium
user_4588,2025-01-11,free,small
user_4589,2025-01-12,free,medium
user_4590,2025-02-27,free,large
user_4591,2025-02-23,free,medium
user_4592,2025-02-15,free,small
user_4593,2025-02-08,free,medium
user_4594,2025-02-19,premium,small
user_4595,2025-02-15,free,large
user_4596,2025-01-29,premium,medium
user_4597,2025-01-31,free,small
user_4598,2025-02-10,free,medium
user_4599,2025-01-21,premium,large
user_4600,2025-02-15,free,small
user_4601,2025-02-20,free,large
user_4602,2025-01-03,free,small
user_4603,2025-02-10,free,large
user_4604,2025-02-17,free,small
user_4605,2025-02-24,free,small
user_4606,2025-02-09,free,small
user_4607,2025-01-26,free,medium
user_4608,2025-01-21,premium,small
user_4609,2025-02-27,free,small
user_4610,2025-02-13,free,small
user_4611,2025-02-06,free,large
user_4612,2025-01-09,free,small
user_4613,2025-01-19,premium,large
user_4614,2025-01-30,free,small
user_4615,2025-01-07,free,small
user_4616,2025-01-15,free,small
user_4617,2025-01-04,premium,small
user_4618,2025-02-03,free,small
user_4619,2025-01-28,free,small
user_4620,2025-02-26,free,medium
user_4621,2025-01-02,free,small
user_4622,2025-01-04,free,medium
user_4623,2025-01-28,free,small
user_4624,2025-01-18,premium,small
user_4625,2025-01-27,free,small
user_4626,2025-01-06,free,small
user_4627,2025-02-22,free,large
user_4628,2025-01-19,free,medium
user_4629,2025-01-29,premium,large
user_4630,2025-01-27,free,small
user_4631,2025-02-07,premium,medium
user_4632,2025-01-17,free,medium
user_4633,2025-02-08,free,small
user_4634,2025-01-04,free,small
user_4635,2025-02-22,free,small
user_4636,2025-01-01,premium,small
user_4637,2025-02-16,premium,small
user_4638,2025-02-14,free,medium
user_4639,2025-02-12,free,small
user_4640,2025-01-16,free,medium
user_4641,2025-01-27,free,small
user_4642,2025-01-05,free,large
user_4643,2025-02-03,free,large
user_4644,2025-01-10,free,small
user_4645,2025-02-22,premium,medium
user_4646,2025-01-13,free,medium
user_4647,2025-01-28,free,small
user_4648,2025-02-13,premium,small
user_4649,2025-01-30,free,medium
user_4650,2025-01-17,free,medium
user_4651,2025-02-28,free,medium
user_4652,2025-02-16,free,medium
user_4653,2025-01-04,free,small
user_4654,2025-02-09,free,large
user_4655,2025-01-04,free,small
user_4656,2025-01-27,free,small
user_4657,2025-02-21,premium,small
user_4658,2025-02-15,free,small
user_4659,2025-01-08,premium,small
user_4660,2025-02-26,free,medium
user_4661,2025-02-05,free,small
user_4662,2025-01-27,free,medium
user_4663,2025-01-21,premium,small
user_4664,2025-02-09,premium,small
user_4665,2025-02-08,free,medium
user_4666,2025-02-11,premium,medium
user_4667,2025-01-30,free,small
user_4668,2025-01-01,premium,small
user_4669,2025-02-09,free,small
user_4670,2025-02-07,free,small
user_4671,2025-02-09,free,small
user_4672,2025-01-06,free,large
user_4673,2025-01-31,free,small
user_4674,2025-02-14,free,small
user_4675,2025-01-13,free,small
user_4676,2025-01-11,free,medium
user_4677,2025-01-01,free,medium
user_4678,2025-01-13,free,large
user_4679,2025-01-27,free,small
user_4680,2025-02-03,free,medium
user_4681,2025-01-16,free,small
user_4682,2025-02-09,free,small
user_4683,2025-02-28,premium,small
user_4684,2025-01-17,free,small
user_4685,2025-02-10,free,small
user_4686,2025-01-07,free,medium
user_4687,2025-02-02,free,small
user_4688,2025-02-23,free,small
user_4689,2025-01-24,free,small
user_4690,2025-02-24,free,small
user_4691,2025-01-13,free,medium
user_4692,2025-01-28,premium,medium
user_4693,2025-02-12,premium,medium
user_4694,2025-02-13,free,large
user_4695,2025-01-19,free,small
user_4696,2025-02-06,free,small
user_4697,2025-01-29,free,small
user_4698,2025-02-17,free,small
user_4699,2025-02-28,premium,large
user_4700,2025-01-12,free,medium
user_4701,2025-02-07,free,small
user_4702,2025-01-04,free,medium
user_4703,2025-02-18,free,medium
user_4704,2025-02-24,free,medium
user_4705,2025-01-17,premium,medium
user_4706,2025-01-13,free,small
user_4707,2025-02-05,free,medium
user_4708,2025-01-10,free,small
user_4709,2025-02-01,free,small
user_4710,2025-02-21,free,small
user_4711,2025-02-28,free,small
user_4712,2025-02-22,free,medium
user_4713,2025-02-12,free,medium
user_4714,2025-02-03,premium,small
user_4715,2025-01-10,premium,small
user_4716,2025-01-02,free,small
user_4717,2025-01-27,free,small
user_4718,2025-01-21,free,medium
user_4719,2025-02-17,free,small
user_4720,2025-02-18,free,small
user_4721,2025-01-25,free,small
user_4722,2025-02-13,free,small
user_4723,2025-01-20,free,small
user_4724,2025-02-24,free,small
user_4725,2025-01-08,free,small
user_4726,2025-01-23,free,small
user_4727,2025-01-07,free,small
user_4728,2025-01-11,free,large
user_4729,2025-01-13,free,small
user_4730,2025-01-06,premium,small
user_4731,2025-01-30,free,small
user_4732,2025-01-20,free,small
user_4733,2025-01-15,free,small
user_4734,2025-02-10,free,medium
user_4735,2025-01-05,free,small
user_4736,2025-01-01,free,medium
user_4737,2025-01-18,premium,small
user_4738,2025-01-09,free,medium
user_4739,2025-02-27,premium,small
user_4740,2025-01-18,free,medium
user_4741,2025-02-13,free,small
user_4742,2025-03-01,free,small
user_4743,2025-01-22,free,small
user_4744,2025-01-24,free,small
user_4745,2025-01-27,free,small
user_4746,2025-01-12,premium,small
user_4747,2025-01-02,free,medium
user_4748,2025-02-08,premium,small
user_4749,2025-01-03,free,medium
user_4750,2025-01-17,premium,medium
user_4751,2025-02-22,free,medium
user_4752,2025-01-03,free,medium
user_4753,2025-01-09,free,small
user_4754,2025-03-01,free,small
user_4755,2025-02-07,free,small
user_4756,2025-02-04,free,medium
user_4757,2025-02-20,free,medium
user_4758,2025-01-03,premium,medium
user_4759,2025-02-02,premium,small
user_4760,2025-01-22,free,large
user_4761,2025-02-04,premium,medium
user_4762,2025-02-19,free,medium
user_4763,2025-02-23,free,medium
user_4764,2025-02-24,free,small
user_4765,2025-02-04,free,medium
user_4766,2025-01-21,free,small
user_4767,2025-02-14,free,small
user_4768,2025-02-22,free,medium
user_4769,2025-02-22,free,small
user_4770,2025-01-10,premium,small
user_4771,2025-02-01,free,small
user_4772,2025-01-01,free,small
user_4773,2025-01-15,premium,medium
user_4774,2025-01-01,free,large
user_4775,2025-02-01,free,medium
user_4776,2025-02-08,free,medium
user_4777,2025-02-19,free,small
user_4778,2025-01-27,free,medium
user_4779,2025-02-21,free,small
user_4780,2025-02-02,premium,small
user_4781,2025-02-04,free,small
user_4782,2025-01-19,free,small
user_4783,2025-02-03,free,small
user_4784,2025-01-02,free,small
user_4785,2025-02-12,free,small
user_4786,2025-02-14,free,medium
user_4787,2025-01-05,free,small
user_4788,2025-02-27,free,small
user_4789,2025-01-05,free,large
user_4790,2025-01-08,free,small
user_4791,2025-02-18,free,large
user_4792,2025-02-16,free,small
user_4793,2025-01-09,free,small
user_4794,2025-02-16,free,small
user_4795,2025-02-23,free,large
user_4796,2025-01-14,free,small
user_4797,2025-01-13,free,small
user_4798,2025-02-21,free,small
user_4799,2025-02-07,free,small
user_4800,2025-02-25,premium,medium
user_4801,2025-01-13,free,small
user_4802,2025-02-24,free,small
user_4803,2025-01-04,premium,small
user_4804,2025-02-22,free,small
user_4805,2025-01-19,premium,medium
user_4806,2025-02-24,free,small
user_4807,2025-01-07,free,small
user_4808,2025-01-22,free,small
user_4809,2025-01-08,premium,small
user_4810,2025-02-14,free,small
user_4811,2025-02-02,free,medium
user_4812,2025-02-22,free,small
user_4813,2025-02-14,premium,medium
user_4814,2025-02-20,free,medium
user_4815,2025-01-30,free,small
user_4816,2025-02-25,free,small
user_4817,2025-02-19,free,medium
user_4818,2025-01-30,free,small
user_4819,2025-01-25,free,small
user_4820,2025-02-25,free,small
user_4821,2025-01-08,free,small
user_4822,2025-01-25,free,medium
user_4823,2025-01-25,free,small
user_4824,2025-01-25,free,large
user_4825,2025-01-14,free,small
user_4826,2025-01-02,premium,small
user_4827,2025-02-05,free,medium
user_4828,2025-02-10,free,small
user_4829,2025-01-06,free,medium
user_4830,2025-02-20,premium,medium
user_4831,2025-01-01,free,small
user_4832,2025-01-30,free,small
user_4833,2025-01-30,free,large
user_4834,2025-02-24,premium,large
user_4835,2025-02-22,free,small
user_4836,2025-02-21,free,small
user_4837,2025-01-01,free,medium
user_4838,2025-02-18,free,large
user_4839,2025-01-26,premium,large
user_4840,2025-02-12,free,medium
user_4841,2025-01-07,free,medium
user_4842,2025-01-23,free,small
user_4843,2025-02-04,free,small
user_4844,2025-02-08,free,small
user_4845,2025-01-06,free,small
user_4846,2025-02-04,premium,small
user_4847,2025-02-22,premium,small
user_4848,2025-02-25,premium,small
user_4849,2025-01-18,free,large
user_4850,2025-01-05,premium,small
user_4851,2025-01-15,free,small
user_4852,2025-02-13,free,small
user_4853,2025-02-10,free,medium
user_4854,2025-02-27,free,medium
user_4855,2025-01-22,premium,small
user_4856,2025-01-16,free,small
user_4857,2025-01-10,free,large
user_4858,2025-01-25,premium,medium
user_4859,2025-01-22,free,small
user_4860,2025-01-04,free,small
user_4861,2025-01-23,premium,small
user_4862,2025-01-23,free,small
user_4863,2025-02-23,premium,small
user_4864,2025-01-28,premium,small
user_4865,2025-02-03,free,small
user_4866,2025-02-26,free,medium
user_4867,2025-01-01,free,small
user_4868,2025-02-25,free,small
user_4869,2025-02-06,free,small
user_4870,2025-02-24,premium,small
user_4871,2025-02-26,free,small
user_4872,2025-02-21,free,small
user_4873,2025-01-10,free,small
user_4874,2025-01-30,free,small
user_4875,2025-01-20,free,medium
user_4876,2025-01-15,free,medium
user_4877,2025-02-10,free,medium
user_4878,2025-01-21,premium,large
user_4879,2025-01-04,free,large
user_4880,2025-01-31,premium,medium
user_4881,2025-01-06,free,large
user_4882,2025-02-08,free,small
user_4883,2025-01-15,free,small
user_4884,2025-02-18,free,medium
user_4885,2025-02-05,premium,small
user_4886,2025-01-26,premium,small
user_4887,2025-01-10,premium,medium
user_4888,2025-01-12,free,small
user_4889,2025-01-14,free,medium
user_4890,2025-02-04,free,small
user_4891,2025-02-19,premium,small
user_4892,2025-02-20,free,medium
user_4893,2025-02-08,premium,medium
user_4894,2025-02-16,free,small
user_4895,2025-01-12,free,small
user_4896,2025-02-12,premium,medium
user_4897,2025-01-18,free,large
user_4898,2025-02-14,premium,medium
user_4899,2025-02-28,free,small
user_4900,2025-03-01,free,small
user_4901,2025-01-11,free,small
user_4902,2025-01-21,premium,small
user_4903,2025-02-16,free,small
user_4904,2025-02-13,free,small
user_4905,2025-01-06,free,small
user_4906,2025-01-04,premium,small
user_4907,2025-01-16,free,small
user_4908,2025-02-16,premium,medium
user_4909,2025-02-19,free,medium
user_4910,2025-02-07,free,medium
user_4911,2025-02-01,free,small
user_4912,2025-02-02,free,small
user_4913,2025-01-03,premium,large
user_4914,2025-02-28,premium,medium
user_4915,2025-02-23,free,small
user_4916,2025-01-01,free,small
user_4917,2025-01-20,free,small
user_4918,2025-01-29,premium,medium
user_4919,2025-02-23,free,small
user_4920,2025-01-15,free,small
user_4921,2025-01-15,premium,medium
user_4922,2025-01-16,free,small
user_4923,2025-01-03,free,small
user_4924,2025-02-04,premium,small
user_4925,2025-01-02,premium,small
user_4926,2025-02-03,free,medium
user_4927,2025-01-20,premium,medium
user_4928,2025-02-22,premium,small
user_4929,2025-02-12,premium,small
user_4930,2025-02-17,free,medium
user_4931,2025-01-16,premium,medium
user_4932,2025-02-07,free,medium
user_4933,2025-01-24,free,small
user_4934,2025-02-28,free,medium
user_4935,2025-01-14,free,small
user_4936,2025-01-21,free,medium
user_4937,2025-02-23,free,small
user_4938,2025-02-28,free,small
user_4939,2025-01-18,premium,large
user_4940,2025-01-21,free,small
user_4941,2025-01-04,premium,small
user_4942,2025-01-27,free,small
user_4943,2025-01-21,free,small
user_4944,2025-02-14,free,small
user_4945,2025-02-24,free,medium
user_4946,2025-03-01,free,small
user_4947,2025-02-06,free,small
user_4948,2025-01-13,free,medium
user_4949,2025-01-08,free,small
user_4950,2025-01-20,free,small
user_4951,2025-01-11,free,medium
user_4952,2025-01-27,free,medium
user_4953,2025-01-23,free,large
user_4954,2025-01-28,free,medium
user_4955,2025-02-23,free,small
user_4956,2025-01-14,free,small
user_4957,2025-01-08,free,small
user_4958,2025-01-31,free,small
user_4959,2025-01-13,free,small
user_4960,2025-02-22,free,small
user_4961,2025-01-28,premium,large
user_4962,2025-02-20,free,small
user_4963,2025-02-25,free,medium
user_4964,2025-01-29,premium,medium
user_4965,2025-01-26,free,small
user_4966,2025-01-07,free,small
user_4967,2025-02-24,premium,medium
user_4968,2025-02-20,free,small
user_4969,2025-02-05,free,small
user_4970,2025-02-20,free,medium
user_4971,2025-01-14,free,small
user_4972,2025-01-03,free,small
user_4973,2025-01-25,free,large
user_4974,2025-02-09,free,small
user_4975,2025-02-08,premium,medium
user_4976,2025-02-23,premium,large
user_4977,2025-02-04,free,small
user_4978,2025-01-09,free,small
user_4979,2025-02-06,free,small
user_4980,2025-02-12,free,small
user_4981,2025-02-12,free,small
user_4982,2025-01-31,premium,small
user_4983,2025-01-21,free,small
user_4984,2025-01-02,free,small
user_4985,2025-01-14,free,small
user_4986,2025-01-24,free,small
user_4987,2025-02-09,free,small
user_4988,2025-02-24,free,small
user_4989,2025-01-31,premium,medium
user_4990,2025-01-25,free,small
user_4991,2025-02-21,free,medium
user_4992,2025-02-08,free,medium
user_4993,2025-01-29,premium,small
user_4994,2025-02-12,free,small
user_4995,2025-01-17,free,medium
user_4996,2025-02-07,free,medium
user_4997,2025-01-02,free,small
user_4998,2025-02-15,premium,small
user_4999,2025-02-15,free,medium
